,city,country,id,last_update,pollutant_avg,pollutant_id,pollutant_max,pollutant_min,pollutant_unit,state,station
419,Hyderabad,India,420,17-03-2018 08:00:00,83,PM10,108,62,,Telangana,"Central University, Hyderabad - TSPCB"
420,Hyderabad,India,421,17-03-2018 08:00:00,47,NO2,61,38,,Telangana,"Central University, Hyderabad - TSPCB"
421,Hyderabad,India,422,17-03-2018 08:00:00,7,NH3,9,5,,Telangana,"Central University, Hyderabad - TSPCB"
422,Hyderabad,India,423,17-03-2018 08:00:00,3,SO2,5,1,,Telangana,"Central University, Hyderabad - TSPCB"
423,Hyderabad,India,424,17-03-2018 08:00:00,54,CO,72,28,,Telangana,"Central University, Hyderabad - TSPCB"
424,Hyderabad,India,425,17-03-2018 08:00:00,86,OZONE,101,45,,Telangana,"Central University, Hyderabad - TSPCB"
425,Hyderabad,India,426,17-03-2018 08:00:00,87,PM2.5,129,45,,Telangana,"ICRISAT Patancheru, Hyderabad - TSPCB"
426,Hyderabad,India,427,17-03-2018 08:00:00,76,PM10,93,57,,Telangana,"ICRISAT Patancheru, Hyderabad - TSPCB"
427,Hyderabad,India,428,17-03-2018 08:00:00,19,NO2,28,12,,Telangana,"ICRISAT Patancheru, Hyderabad - TSPCB"
428,Hyderabad,India,429,17-03-2018 08:00:00,4,NH3,4,3,,Telangana,"ICRISAT Patancheru, Hyderabad - TSPCB"
429,Hyderabad,India,430,17-03-2018 08:00:00,16,SO2,28,4,,Telangana,"ICRISAT Patancheru, Hyderabad - TSPCB"
430,Hyderabad,India,431,17-03-2018 08:00:00,23,CO,54,4,,Telangana,"ICRISAT Patancheru, Hyderabad - TSPCB"
431,Hyderabad,India,432,17-03-2018 08:00:00,71,OZONE,77,30,,Telangana,"ICRISAT Patancheru, Hyderabad - TSPCB"
432,Hyderabad,India,433,17-03-2018 08:00:00,105,PM2.5,162,53,,Telangana,"IDA Pashamylaram, Hyderabad - TSPCB"
433,Hyderabad,India,434,17-03-2018 08:00:00,85,PM10,120,54,,Telangana,"IDA Pashamylaram, Hyderabad - TSPCB"
434,Hyderabad,India,435,17-03-2018 08:00:00,64,NO2,92,46,,Telangana,"IDA Pashamylaram, Hyderabad - TSPCB"
435,Hyderabad,India,436,17-03-2018 08:00:00,6,NH3,9,4,,Telangana,"IDA Pashamylaram, Hyderabad - TSPCB"
436,Hyderabad,India,437,17-03-2018 08:00:00,4,SO2,7,2,,Telangana,"IDA Pashamylaram, Hyderabad - TSPCB"
437,Hyderabad,India,438,17-03-2018 08:00:00,44,CO,53,41,,Telangana,"IDA Pashamylaram, Hyderabad - TSPCB"
438,Hyderabad,India,439,17-03-2018 08:00:00,47,OZONE,58,7,,Telangana,"IDA Pashamylaram, Hyderabad - TSPCB"
439,Hyderabad,India,440,17-03-2018 08:00:00,99,PM2.5,132,58,,Telangana,"Sanathnagar, Hyderabad - TSPCB"
440,Hyderabad,India,441,17-03-2018 08:00:00,28,NO2,42,19,,Telangana,"Sanathnagar, Hyderabad - TSPCB"
441,Hyderabad,India,442,17-03-2018 08:00:00,8,SO2,11,6,,Telangana,"Sanathnagar, Hyderabad - TSPCB"
442,Hyderabad,India,443,17-03-2018 08:00:00,25,CO,43,18,,Telangana,"Sanathnagar, Hyderabad - TSPCB"
443,Hyderabad,India,444,17-03-2018 08:00:00,48,OZONE,60,20,,Telangana,"Sanathnagar, Hyderabad - TSPCB"
444,Hyderabad,India,445,17-03-2018 08:00:00,99,PM2.5,139,65,,Telangana,"Zoo Park, Hyderabad - TSPCB"
445,Hyderabad,India,446,17-03-2018 08:00:00,84,PM10,98,65,,Telangana,"Zoo Park, Hyderabad - TSPCB"
446,Hyderabad,India,447,17-03-2018 08:00:00,67,NO2,82,43,,Telangana,"Zoo Park, Hyderabad - TSPCB"
447,Hyderabad,India,448,17-03-2018 08:00:00,7,NH3,8,5,,Telangana,"Zoo Park, Hyderabad - TSPCB"
448,Hyderabad,India,449,17-03-2018 08:00:00,6,SO2,10,4,,Telangana,"Zoo Park, Hyderabad - TSPCB"
449,Hyderabad,India,450,17-03-2018 08:00:00,53,CO,60,40,,Telangana,"Zoo Park, Hyderabad - TSPCB"
450,Hyderabad,India,451,17-03-2018 08:00:00,50,OZONE,76,24,,Telangana,"Zoo Park, Hyderabad - TSPCB"
451,Agra,India,452,17-03-2018 08:00:00,200,PM2.5,351,37,,Uttar_Pradesh,"Sanjay Palace, Agra - UPPCB"
452,Agra,India,453,17-03-2018 08:00:00,57,NO2,64,50,,Uttar_Pradesh,"Sanjay Palace, Agra - UPPCB"
453,Agra,India,454,17-03-2018 08:00:00,6,SO2,14,1,,Uttar_Pradesh,"Sanjay Palace, Agra - UPPCB"
454,Agra,India,455,17-03-2018 08:00:00,25,CO,110,12,,Uttar_Pradesh,"Sanjay Palace, Agra - UPPCB"
455,Agra,India,456,17-03-2018 08:00:00,13,OZONE,15,12,,Uttar_Pradesh,"Sanjay Palace, Agra - UPPCB"
456,Ghaziabad,India,457,17-03-2018 08:00:00,160,PM2.5,312,33,,Uttar_Pradesh,"Vasundhara, Ghaziabad, UP - UPPCB"
457,Ghaziabad,India,458,17-03-2018 08:00:00,188,PM10,320,146,,Uttar_Pradesh,"Vasundhara, Ghaziabad, UP - UPPCB"
458,Ghaziabad,India,459,17-03-2018 08:00:00,69,NO2,105,36,,Uttar_Pradesh,"Vasundhara, Ghaziabad, UP - UPPCB"
459,Ghaziabad,India,460,17-03-2018 08:00:00,11,NH3,13,9,,Uttar_Pradesh,"Vasundhara, Ghaziabad, UP - UPPCB"
460,Ghaziabad,India,461,17-03-2018 08:00:00,44,SO2,103,20,,Uttar_Pradesh,"Vasundhara, Ghaziabad, UP - UPPCB"
461,Ghaziabad,India,462,17-03-2018 08:00:00,32,CO,60,11,,Uttar_Pradesh,"Vasundhara, Ghaziabad, UP - UPPCB"
462,Ghaziabad,India,463,17-03-2018 08:00:00,49,OZONE,56,6,,Uttar_Pradesh,"Vasundhara, Ghaziabad, UP - UPPCB"
463,Kanpur,India,464,17-03-2018 08:00:00,120,PM2.5,323,43,,Uttar_Pradesh,"Nehru Nagar, Kanpur - UPPCB"
464,Kanpur,India,465,17-03-2018 08:00:00,71,NO2,115,37,,Uttar_Pradesh,"Nehru Nagar, Kanpur - UPPCB"
465,Kanpur,India,466,17-03-2018 08:00:00,19,SO2,87,8,,Uttar_Pradesh,"Nehru Nagar, Kanpur - UPPCB"
466,Kanpur,India,467,17-03-2018 08:00:00,58,CO,108,23,,Uttar_Pradesh,"Nehru Nagar, Kanpur - UPPCB"
467,Kanpur,India,468,17-03-2018 08:00:00,36,OZONE,40,11,,Uttar_Pradesh,"Nehru Nagar, Kanpur - UPPCB"
468,Lucknow,India,469,17-03-2018 08:00:00,145,PM2.5,284,57,,Uttar_Pradesh,"Central School, Lucknow - CPCB"
469,Lucknow,India,470,17-03-2018 08:00:00,65,NO2,78,56,,Uttar_Pradesh,"Central School, Lucknow - CPCB"
470,Lucknow,India,471,17-03-2018 08:00:00,3,SO2,9,1,,Uttar_Pradesh,"Central School, Lucknow - CPCB"
471,Lucknow,India,472,17-03-2018 08:00:00,39,CO,90,17,,Uttar_Pradesh,"Central School, Lucknow - CPCB"
472,Lucknow,India,473,17-03-2018 08:00:00,59,OZONE,67,15,,Uttar_Pradesh,"Central School, Lucknow - CPCB"
473,Lucknow,India,474,17-03-2018 08:00:00,247,PM2.5,327,112,,Uttar_Pradesh,"Lalbagh, Lucknow - CPCB"
474,Lucknow,India,475,17-03-2018 08:00:00,50,NO2,111,28,,Uttar_Pradesh,"Lalbagh, Lucknow - CPCB"
475,Lucknow,India,476,17-03-2018 08:00:00,15,SO2,25,9,,Uttar_Pradesh,"Lalbagh, Lucknow - CPCB"
476,Lucknow,India,477,17-03-2018 08:00:00,38,CO,69,7,,Uttar_Pradesh,"Lalbagh, Lucknow - CPCB"
477,Lucknow,India,478,17-03-2018 08:00:00,87,OZONE,130,18,,Uttar_Pradesh,"Lalbagh, Lucknow - CPCB"
478,Lucknow,India,479,17-03-2018 08:00:00,104,PM2.5,372,27,,Uttar_Pradesh,"Nishant Ganj, Lucknow - UPPCB"
479,Lucknow,India,480,17-03-2018 08:00:00,32,NO2,98,10,,Uttar_Pradesh,"Nishant Ganj, Lucknow - UPPCB"
480,Lucknow,India,481,17-03-2018 08:00:00,18,SO2,25,11,,Uttar_Pradesh,"Nishant Ganj, Lucknow - UPPCB"
481,Lucknow,India,482,17-03-2018 08:00:00,16,CO,61,5,,Uttar_Pradesh,"Nishant Ganj, Lucknow - UPPCB"
482,Lucknow,India,483,17-03-2018 08:00:00,53,OZONE,58,8,,Uttar_Pradesh,"Nishant Ganj, Lucknow - UPPCB"
483,Lucknow,India,484,17-03-2018 08:00:00,246,PM2.5,344,104,,Uttar_Pradesh,"Talkatora District Industries Center, Lucknow - CPCB"
484,Lucknow,India,485,17-03-2018 08:00:00,59,NO2,161,48,,Uttar_Pradesh,"Talkatora District Industries Center, Lucknow - CPCB"
485,Lucknow,India,486,17-03-2018 08:00:00,10,NH3,11,5,,Uttar_Pradesh,"Talkatora District Industries Center, Lucknow - CPCB"
486,Lucknow,India,487,17-03-2018 08:00:00,19,SO2,34,5,,Uttar_Pradesh,"Talkatora District Industries Center, Lucknow - CPCB"
487,Lucknow,India,488,17-03-2018 08:00:00,28,CO,58,13,,Uttar_Pradesh,"Talkatora District Industries Center, Lucknow - CPCB"
488,Moradabad,India,489,17-03-2018 08:00:00,187,PM2.5,500,16,,Uttar_Pradesh,"Lajpat Nagar, Moradabad - UPPCB"
489,Moradabad,India,490,17-03-2018 08:00:00,NA,PM10,NA,NA,,Uttar_Pradesh,"Lajpat Nagar, Moradabad - UPPCB"
490,Moradabad,India,491,17-03-2018 08:00:00,45,NO2,68,31,,Uttar_Pradesh,"Lajpat Nagar, Moradabad - UPPCB"
491,Moradabad,India,492,17-03-2018 08:00:00,28,SO2,46,9,,Uttar_Pradesh,"Lajpat Nagar, Moradabad - UPPCB"
492,Moradabad,India,493,17-03-2018 08:00:00,33,CO,57,13,,Uttar_Pradesh,"Lajpat Nagar, Moradabad - UPPCB"
493,Moradabad,India,494,17-03-2018 08:00:00,68,OZONE,77,11,,Uttar_Pradesh,"Lajpat Nagar, Moradabad - UPPCB"
494,Noida,India,495,17-03-2018 08:00:00,144,PM2.5,371,33,,Uttar_Pradesh,"Sector - 125, Noida, UP - UPPCB"
495,Noida,India,496,17-03-2018 08:00:00,172,PM10,361,118,,Uttar_Pradesh,"Sector - 125, Noida, UP - UPPCB"
496,Noida,India,497,17-03-2018 08:00:00,45,NO2,101,4,,Uttar_Pradesh,"Sector - 125, Noida, UP - UPPCB"
497,Noida,India,498,17-03-2018 08:00:00,9,NH3,11,6,,Uttar_Pradesh,"Sector - 125, Noida, UP - UPPCB"
498,Noida,India,499,17-03-2018 08:00:00,32,SO2,83,15,,Uttar_Pradesh,"Sector - 125, Noida, UP - UPPCB"
499,Noida,India,500,17-03-2018 08:00:00,21,CO,58,15,,Uttar_Pradesh,"Sector - 125, Noida, UP - UPPCB"
500,Noida,India,501,17-03-2018 08:00:00,88,OZONE,105,2,,Uttar_Pradesh,"Sector - 125, Noida, UP - UPPCB"
501,Noida,India,502,17-03-2018 08:00:00,NA,PM2.5,NA,NA,,Uttar_Pradesh,"Sector - 62, Noida, UP - IMD"
502,Noida,India,503,17-03-2018 08:00:00,61,PM10,269,17,,Uttar_Pradesh,"Sector - 62, Noida, UP - IMD"
503,Noida,India,504,17-03-2018 08:00:00,17,NO2,18,14,,Uttar_Pradesh,"Sector - 62, Noida, UP - IMD"
504,Noida,India,505,17-03-2018 08:00:00,66,CO,119,32,,Uttar_Pradesh,"Sector - 62, Noida, UP - IMD"
505,Noida,India,506,17-03-2018 08:00:00,46,OZONE,58,26,,Uttar_Pradesh,"Sector - 62, Noida, UP - IMD"
506,Varanasi,India,507,17-03-2018 08:00:00,175,PM2.5,354,51,,Uttar_Pradesh,"Ardhali Bazar, Varanasi - UPPCB"
507,Varanasi,India,508,17-03-2018 08:00:00,205,PM10,394,144,,Uttar_Pradesh,"Ardhali Bazar, Varanasi - UPPCB"
508,Varanasi,India,509,17-03-2018 08:00:00,88,NO2,126,65,,Uttar_Pradesh,"Ardhali Bazar, Varanasi - UPPCB"
509,Varanasi,India,510,17-03-2018 08:00:00,36,SO2,49,18,,Uttar_Pradesh,"Ardhali Bazar, Varanasi - UPPCB"
510,Varanasi,India,511,17-03-2018 08:00:00,39,CO,72,5,,Uttar_Pradesh,"Ardhali Bazar, Varanasi - UPPCB"
511,Varanasi,India,512,17-03-2018 08:00:00,44,OZONE,57,6,,Uttar_Pradesh,"Ardhali Bazar, Varanasi - UPPCB"
512,Asanol,India,513,17-03-2018 08:00:00,90,PM2.5,137,56,,West_Bengal,"Asanol Court Area, Asanol - WBPCB"
513,Asanol,India,514,17-03-2018 08:00:00,110,PM10,141,81,,West_Bengal,"Asanol Court Area, Asanol - WBPCB"
514,Asanol,India,515,17-03-2018 08:00:00,63,NO2,104,43,,West_Bengal,"Asanol Court Area, Asanol - WBPCB"
515,Asanol,India,516,17-03-2018 08:00:00,9,NH3,11,7,,West_Bengal,"Asanol Court Area, Asanol - WBPCB"
516,Asanol,India,517,17-03-2018 08:00:00,32,SO2,65,16,,West_Bengal,"Asanol Court Area, Asanol - WBPCB"
517,Asanol,India,518,17-03-2018 08:00:00,51,CO,100,39,,West_Bengal,"Asanol Court Area, Asanol - WBPCB"
518,Asanol,India,519,17-03-2018 08:00:00,39,OZONE,74,10,,West_Bengal,"Asanol Court Area, Asanol - WBPCB"
519,Durgapur,India,520,17-03-2018 08:00:00,197,PM10,349,130,,West_Bengal,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB"
520,Durgapur,India,521,17-03-2018 08:00:00,74,NO2,87,56,,West_Bengal,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB"
521,Durgapur,India,522,17-03-2018 08:00:00,24,SO2,39,15,,West_Bengal,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB"
522,Durgapur,India,523,17-03-2018 08:00:00,19,CO,106,2,,West_Bengal,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB"
523,Haldia,India,524,17-03-2018 08:00:00,97,PM10,136,71,,West_Bengal,"Haldia, Haldia - WBPCB"
524,Haldia,India,525,17-03-2018 08:00:00,32,NO2,63,18,,West_Bengal,"Haldia, Haldia - WBPCB"
525,Haldia,India,526,17-03-2018 08:00:00,40,SO2,106,13,,West_Bengal,"Haldia, Haldia - WBPCB"
526,Haldia,India,527,17-03-2018 08:00:00,15,CO,31,10,,West_Bengal,"Haldia, Haldia - WBPCB"
527,Haldia,India,528,17-03-2018 08:00:00,39,OZONE,40,17,,West_Bengal,"Haldia, Haldia - WBPCB"
528,Howrah,India,529,17-03-2018 08:00:00,125,PM2.5,199,28,,West_Bengal,"Padmapukur, Howrah - WBPCB"
529,Howrah,India,530,17-03-2018 08:00:00,108,PM10,131,85,,West_Bengal,"Padmapukur, Howrah - WBPCB"
530,Howrah,India,531,17-03-2018 08:00:00,19,NO2,22,13,,West_Bengal,"Padmapukur, Howrah - WBPCB"
531,Howrah,India,532,17-03-2018 08:00:00,4,NH3,6,2,,West_Bengal,"Padmapukur, Howrah - WBPCB"
532,Howrah,India,533,17-03-2018 08:00:00,2,SO2,3,1,,West_Bengal,"Padmapukur, Howrah - WBPCB"
533,Howrah,India,534,17-03-2018 08:00:00,25,CO,37,16,,West_Bengal,"Padmapukur, Howrah - WBPCB"
534,Howrah,India,535,17-03-2018 08:00:00,127,OZONE,149,37,,West_Bengal,"Padmapukur, Howrah - WBPCB"
535,Siliguri,India,536,17-03-2018 08:00:00,285,PM2.5,372,180,,West_Bengal,"Ward-32 Bapupara, Siliguri - WBPCB"
536,Siliguri,India,537,17-03-2018 08:00:00,191,PM10,329,132,,West_Bengal,"Ward-32 Bapupara, Siliguri - WBPCB"
537,Siliguri,India,538,17-03-2018 08:00:00,54,NO2,106,16,,West_Bengal,"Ward-32 Bapupara, Siliguri - WBPCB"
538,Siliguri,India,539,17-03-2018 08:00:00,12,NH3,26,1,,West_Bengal,"Ward-32 Bapupara, Siliguri - WBPCB"
539,Siliguri,India,540,17-03-2018 08:00:00,12,SO2,36,6,,West_Bengal,"Ward-32 Bapupara, Siliguri - WBPCB"
540,Siliguri,India,541,17-03-2018 08:00:00,32,CO,110,6,,West_Bengal,"Ward-32 Bapupara, Siliguri - WBPCB"
541,Siliguri,India,542,17-03-2018 08:00:00,88,OZONE,125,1,,West_Bengal,"Ward-32 Bapupara, Siliguri - WBPCB"
